app_id,default_probability,repayment_probability,risk_score,recommendation,confidence,risk_category,top_risk_factors,actual_outcome,loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,title,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,issue_d,state
APP-169402,0.4520312146561246,0.5479687853438754,45.20312146561246,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); interest rate (raises risk); home ownership (raises risk),Charged Off,17000.0, 36 months,11.53,560.84,B,B5,1 year,RENT,66000.0,Source Verified,credit_card,Credit card refinancing,13.75,9.0,0.0,13525.0,76.8,17.0,w,INDIVIDUAL,0.0,0.0,Aug-2015,AE
APP-068674,0.3758565053560116,0.6241434946439883,37.58565053560116,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); revolving balance (lowers risk),Fully Paid,28700.0, 36 months,10.49,932.69,B,B3,< 1 year,MORTGAGE,62400.0,Source Verified,credit_card,Credit card refinancing,25.46,19.0,0.0,98929.0,66.3,40.0,f,INDIVIDUAL,5.0,0.0,Nov-2014,VA
APP-290558,0.5034849102909741,0.4965150897090259,50.34849102909741,REVIEW_MANUAL,Low,High,loan sub-grade (lowers risk); interest rate (raises risk); has bankruptcy record (lowers risk),Fully Paid,11000.0, 36 months,10.37,356.86,B,B3,< 1 year,RENT,49000.0,Source Verified,debt_consolidation,Debt consolidation,21.28,9.0,1.0,7238.0,74.6,13.0,f,INDIVIDUAL,,1.0,Feb-2011,AR
APP-324676,0.35782003189965755,0.6421799681003424,35.78200318996576,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); has bankruptcy record (lowers risk); interest rate (raises risk),Charged Off,6000.0, 36 months,11.67,198.35,B,B4,10+ years,RENT,51000.0,Not Verified,debt_consolidation,Debt consolidation,15.15,8.0,1.0,5512.0,46.7,22.0,f,INDIVIDUAL,0.0,1.0,Oct-2014,LA
APP-140720,0.5879671620274456,0.4120328379725544,58.79671620274456,REVIEW_MANUAL,Low,High,debt-to-income ratio (raises risk); home ownership (raises risk); 60-month term (lowers risk),Fully Paid,12000.0, 36 months,12.99,404.27,C,C2,1 year,RENT,45000.0,Source Verified,moving,Moving and relocation,29.76,8.0,0.0,9417.0,61.5,19.0,w,INDIVIDUAL,3.0,0.0,Jan-2015,ID
APP-249851,0.3559093731534299,0.64409062684657,35.59093731534299,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); debt-to-income ratio (lowers risk); interest rate (raises risk),Fully Paid,10000.0, 36 months,11.55,330.0,B,B3,9 years,RENT,30000.0,Not Verified,debt_consolidation,Debt consolidation,7.0,8.0,0.0,8338.0,58.3,20.0,f,INDIVIDUAL,0.0,0.0,Aug-2013,KY
APP-311503,0.3297406631713466,0.6702593368286534,32.97406631713466,APPROVE_WITH_CONDITIONS,Medium,Medium,debt-to-income ratio (lowers risk); loan sub-grade (raises risk); home ownership (lowers risk),Fully Paid,10000.0, 36 months,13.66,340.13,C,C3,10+ years,MORTGAGE,115000.0,Not Verified,debt_consolidation,Debt consolidation,6.3,10.0,0.0,6054.0,63.1,20.0,w,INDIVIDUAL,4.0,0.0,Nov-2014,WV
APP-139223,0.31619300244282506,0.683806997557175,31.619300244282506,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); loan issue year (lowers risk); has bankruptcy record (lowers risk),Fully Paid,4800.0, 36 months,11.89,159.19,B,B4,10+ years,RENT,41300.0,Not Verified,debt_consolidation,Personal,18.65,5.0,1.0,4224.0,40.2,22.0,f,INDIVIDUAL,,1.0,Jun-2009,AE
APP-210371,0.46486703759931386,0.5351329624006862,46.48670375993139,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); interest rate (raises risk); home ownership (raises risk),Fully Paid,10000.0, 36 months,10.15,323.38,B,B2,1 year,RENT,38500.0,Verified,debt_consolidation,Debt consolidation,21.98,12.0,0.0,7532.0,55.0,17.0,f,INDIVIDUAL,0.0,0.0,Jun-2014,CO
APP-142738,0.5649308257965883,0.43506917420341173,56.493082579658825,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); interest rate (lowers risk); high-risk grade (E/F/G) (lowers risk),Fully Paid,10000.0, 36 months,21.0,376.76,E,E2,1 year,RENT,50000.0,Not Verified,other,Freedom ,8.18,7.0,0.0,8796.0,69.8,8.0,f,INDIVIDUAL,0.0,0.0,May-2013,WI
APP-020726,0.3086039415002992,0.6913960584997008,30.86039415002992,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); annual income (raises risk),Fully Paid,9925.0, 36 months,9.76,319.14,B,B1,2 years,RENT,20000.0,Source Verified,credit_card,PROBLEM SOLVE,11.83,4.0,0.0,6148.0,38.7,9.0,f,INDIVIDUAL,0.0,0.0,Jun-2012,AZ
APP-184023,0.4386787854622667,0.5613212145377333,43.86787854622667,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (raises risk); interest rate (lowers risk); high-risk grade (E/F/G) (lowers risk),Fully Paid,3200.0, 36 months,19.99,118.91,E,E1,10+ years,RENT,32000.0,Not Verified,debt_consolidation,My Debt Consolidation Loan,17.37,3.0,0.0,738.0,92.2,33.0,f,INDIVIDUAL,13.0,0.0,Apr-2012,AP
APP-183549,0.44740484846296646,0.5525951515370335,44.740484846296646,APPROVE_WITH_CONDITIONS,Low,Medium,home ownership (raises risk); total credit lines (raises risk); annual income (raises risk),Charged Off,9100.0, 36 months,14.16,311.73,C,C2,1 year,RENT,32500.0,Source Verified,debt_consolidation,Debt consolidation,12.78,9.0,0.0,2000.0,31.2,11.0,w,INDIVIDUAL,0.0,0.0,Apr-2014,KY
APP-173876,0.6101592902627077,0.38984070973729235,61.01592902627077,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); high-risk purpose (raises risk),Fully Paid,10000.0, 36 months,17.77,360.38,D,D1,10+ years,MORTGAGE,38000.0,Verified,medical,Medical expenses,23.43,13.0,0.0,14825.0,66.5,22.0,w,INDIVIDUAL,4.0,0.0,Feb-2013,MT
APP-391730,0.493901519963242,0.5060984800367581,49.3901519963242,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); 60-month term (raises risk); debt-to-income ratio (raises risk),Fully Paid,24250.0, 60 months,12.12,540.9,B,B3,10+ years,MORTGAGE,55000.0,Source Verified,debt_consolidation,Dept,28.49,16.0,0.0,16598.0,40.0,26.0,f,INDIVIDUAL,0.0,0.0,Mar-2013,WI
APP-298505,0.6638171999858243,0.33618280001417566,66.38171999858244,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); revolving utilization (lowers risk),Fully Paid,14975.0, 36 months,15.99,526.41,D,D2,< 1 year,RENT,49464.0,Verified,debt_consolidation,Debt consolidation,13.57,13.0,0.0,3699.0,23.4,13.0,f,INDIVIDUAL,0.0,0.0,Nov-2014,MS
APP-079549,0.1802239511671362,0.8197760488328638,18.022395116713618,APPROVE,High,Low,loan sub-grade (lowers risk); interest rate (raises risk); annual income (lowers risk),Fully Paid,16200.0, 36 months,7.9,506.91,A,A4,3 years,MORTGAGE,155000.0,Verified,credit_card,Credit Card Refinance,15.83,14.0,0.0,14321.0,43.1,42.0,f,INDIVIDUAL,6.0,0.0,Nov-2012,AR
APP-378526,0.45145662264138003,0.5485433773586199,45.145662264138004,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); has bankruptcy record (lowers risk); annual income (raises risk),Fully Paid,3000.0, 36 months,11.67,99.18,B,B4,,RENT,19706.0,Verified,credit_card,Credit card refinancing,21.32,5.0,1.0,3428.0,58.1,22.0,w,INDIVIDUAL,1.0,1.0,Jul-2014,WV
APP-334260,0.27973238646638254,0.7202676135336175,27.973238646638254,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (raises risk),Fully Paid,12000.0, 36 months,6.49,367.74,A,A2,3 years,OWN,55000.0,Not Verified,credit_card,Credit card refinancing,24.59,13.0,0.0,14610.0,31.4,36.0,f,INDIVIDUAL,0.0,0.0,Oct-2014,AL
APP-250367,0.36370947378529866,0.6362905262147014,36.37094737852987,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (lowers risk),Fully Paid,7000.0, 36 months,9.91,225.58,B,B1,< 1 year,RENT,50000.0,Source Verified,debt_consolidation,Debt Consolidation,9.14,16.0,0.0,5283.0,62.2,27.0,f,INDIVIDUAL,,0.0,Feb-2012,MI
APP-028149,0.1834875158464289,0.8165124841535711,18.34875158464289,APPROVE,High,Low,loan sub-grade (lowers risk); interest rate (raises risk); home ownership (lowers risk),Fully Paid,10000.0, 36 months,6.89,308.27,A,A3,10+ years,MORTGAGE,75000.0,Verified,debt_consolidation,Debt consolidation,13.52,8.0,0.0,4953.0,37.5,24.0,w,INDIVIDUAL,3.0,0.0,Oct-2015,ND
APP-166795,0.6356782769106384,0.3643217230893616,63.56782769106384,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); high-risk grade (E/F/G) (lowers risk); interest rate (lowers risk),Charged Off,9350.0, 36 months,18.25,339.2,E,E1,,MORTGAGE,26000.0,Verified,debt_consolidation,Debt consolidation,16.81,5.0,0.0,9637.0,75.9,15.0,f,INDIVIDUAL,1.0,0.0,Sep-2015,MO
APP-367155,0.6255221341445735,0.37447786585542653,62.55221341445735,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); debt-to-income ratio (lowers risk),Fully Paid,15450.0, 36 months,19.53,570.49,D,D5,10+ years,RENT,100000.0,Verified,debt_consolidation,Debt consolidation,4.61,6.0,2.0,6265.0,44.7,12.0,w,INDIVIDUAL,0.0,0.0,Mar-2016,NY
APP-393847,0.8408914810247341,0.1591085189752659,84.08914810247342,REJECT,High,High,loan sub-grade (raises risk); interest rate (lowers risk); 60-month term (raises risk),Fully Paid,11950.0, 60 months,24.99,350.68,F,F4,7 years,RENT,60000.0,Source Verified,debt_consolidation,Debt consolidation,18.58,9.0,1.0,9292.0,58.4,19.0,w,INDIVIDUAL,1.0,1.0,May-2014,MI
APP-080770,0.2535191543051397,0.7464808456948603,25.351915430513973,APPROVE,High,Medium,loan sub-grade (lowers risk); debt-to-income ratio (lowers risk); interest rate (raises risk),Fully Paid,6000.0, 36 months,10.16,194.06,B,B1,5 years,RENT,65000.0,Not Verified,credit_card,Debt Resolution,3.97,6.0,0.0,10847.0,51.2,14.0,w,INDIVIDUAL,0.0,0.0,Jun-2013,VT
APP-319564,0.40549220144145554,0.5945077985585445,40.54922014414555,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); loan issue year (lowers risk); revolving utilization (raises risk),Fully Paid,16000.0, 36 months,12.18,532.8,B,B4,4 years,RENT,66500.0,Not Verified,debt_consolidation,Honest man looking for a helping hand.,19.71,11.0,0.0,28735.0,82.6,27.0,f,INDIVIDUAL,,0.0,Jan-2010,NM
APP-025692,0.3430642925266107,0.6569357074733893,34.30642925266107,APPROVE_WITH_CONDITIONS,Medium,Medium,loan sub-grade (lowers risk); has bankruptcy record (lowers risk); interest rate (raises risk),Fully Paid,10000.0, 36 months,10.99,327.34,B,B4,10+ years,MORTGAGE,40000.0,Source Verified,debt_consolidation,Debt consolidation,15.3,13.0,2.0,10602.0,35.6,27.0,w,INDIVIDUAL,5.0,2.0,Jul-2015,LA
APP-331320,0.6688390416639739,0.3311609583360261,66.88390416639739,REVIEW_MANUAL,Medium,High,60-month term (raises risk); loan sub-grade (lowers risk); interest rate (raises risk),Fully Paid,11850.0, 60 months,11.11,258.3,B,B5,9 years,OWN,36000.0,Not Verified,credit_card,Debt Consolidation,24.6,21.0,0.0,17145.0,79.4,32.0,f,INDIVIDUAL,,0.0,Mar-2011,AE
APP-035921,0.6577696755357203,0.3422303244642797,65.77696755357204,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); debt-to-income ratio (raises risk); interest rate (lowers risk),Charged Off,11000.0, 36 months,18.99,403.17,D,D4,10+ years,MORTGAGE,38000.0,Verified,debt_consolidation,Debt consolidation,33.86,8.0,1.0,13722.0,75.0,39.0,f,INDIVIDUAL,5.0,1.0,Apr-2016,NC
APP-373532,0.6520700068899131,0.3479299931100869,65.20700068899131,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); total credit lines (raises risk); interest rate (lowers risk),Fully Paid,13725.0, 36 months,15.61,479.9,D,D1,2 years,RENT,34320.0,Verified,debt_consolidation,Debt consolidation,21.43,6.0,0.0,6102.0,48.4,8.0,w,INDIVIDUAL,0.0,0.0,Aug-2015,MO
APP-179487,0.5547281883734381,0.44527181162656193,55.47281883734381,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); interest rate (lowers risk); high-risk grade (E/F/G) (lowers risk),Fully Paid,6625.0, 36 months,21.0,249.6,E,E1,7 years,RENT,35000.0,Source Verified,debt_consolidation,credit for life ,11.39,6.0,0.0,3198.0,53.3,10.0,f,INDIVIDUAL,0.0,0.0,Nov-2013,AE
APP-369242,0.2873942438903957,0.7126057561096043,28.73942438903957,APPROVE,High,Medium,debt-to-income ratio (lowers risk); loan sub-grade (raises risk); has bankruptcy record (lowers risk),Fully Paid,5000.0, 36 months,14.99,173.31,C,C5,10+ years,MORTGAGE,67000.0,Not Verified,debt_consolidation,Debt consolidation,1.61,6.0,1.0,2961.0,39.5,28.0,w,INDIVIDUAL,4.0,1.0,May-2014,AE
APP-281776,0.18965495274879743,0.8103450472512026,18.965495274879743,APPROVE,High,Low,loan sub-grade (lowers risk); interest rate (raises risk); employment length (raises risk),Fully Paid,6000.0, 36 months,6.03,182.62,A,A1,< 1 year,MORTGAGE,85000.0,Not Verified,credit_card,Credit card refinance 2013,14.2,13.0,0.0,7882.0,29.9,22.0,f,INDIVIDUAL,1.0,0.0,Jan-2013,MO
APP-343019,0.6213625460410424,0.37863745395895765,62.13625460410424,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); revolving utilization (raises risk); monthly installment (raises risk),Charged Off,25000.0, 36 months,15.57,873.63,D,D5,10+ years,MORTGAGE,60000.0,Verified,debt_consolidation,time ,11.34,5.0,0.0,17090.0,99.4,11.0,f,INDIVIDUAL,,0.0,Nov-2010,DE
APP-325793,0.4471687249316944,0.5528312750683055,44.71687249316944,APPROVE_WITH_CONDITIONS,Low,Medium,debt-to-income ratio (raises risk); revolving utilization (lowers risk); total credit lines (raises risk),Charged Off,6625.0, 36 months,15.22,230.38,C,C3,10+ years,MORTGAGE,37800.0,Verified,home_improvement,home improvement,27.33,6.0,0.0,332.0,14.4,10.0,w,INDIVIDUAL,0.0,0.0,Jul-2013,NY
APP-101179,0.7532164624615034,0.24678353753849658,75.32164624615034,REJECT,High,High,loan sub-grade (raises risk); 60-month term (raises risk); interest rate (lowers risk),Charged Off,21000.0, 60 months,16.99,521.8,D,D3,8 years,RENT,105000.0,Verified,debt_consolidation,Debt consolidation,18.13,7.0,0.0,11916.0,92.4,23.0,f,INDIVIDUAL,0.0,0.0,Mar-2015,TX
APP-292075,0.40225238810669334,0.5977476118933067,40.22523881066933,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); monthly installment (raises risk); open credit lines (raises risk),Fully Paid,25000.0, 36 months,12.85,840.55,B,B4,6 years,OWN,75000.0,Source Verified,debt_consolidation,need money,22.83,19.0,0.0,22072.0,38.9,42.0,f,INDIVIDUAL,0.0,0.0,Dec-2013,AE
APP-076289,0.5026074367315411,0.49739256326845893,50.26074367315411,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); interest rate (lowers risk); home ownership (lowers risk),Fully Paid,10525.0, 36 months,15.31,366.46,C,C4,8 years,MORTGAGE,36000.0,Source Verified,debt_consolidation,Debt consolidation,16.33,9.0,0.0,4026.0,38.7,15.0,f,INDIVIDUAL,2.0,0.0,Feb-2014,WI
APP-378378,0.6009502318703428,0.3990497681296572,60.09502318703428,REVIEW_MANUAL,Medium,High,debt-to-income ratio (raises risk); loan sub-grade (raises risk); open credit lines (raises risk),Charged Off,18550.0, 36 months,13.99,633.91,C,C4,9 years,MORTGAGE,59000.0,Not Verified,credit_card,Credit card refinancing,28.7,23.0,0.0,25665.0,37.9,36.0,f,INDIVIDUAL,4.0,0.0,May-2015,MD
APP-179431,0.26712799482399563,0.7328720051760044,26.712799482399564,APPROVE,High,Medium,loan sub-grade (lowers risk); debt-to-income ratio (lowers risk); interest rate (raises risk),Fully Paid,5200.0, 36 months,10.64,169.36,B,B2,5 years,RENT,47000.0,Not Verified,debt_consolidation,Debt Free,7.82,10.0,0.0,3264.0,27.9,27.0,w,INDIVIDUAL,0.0,0.0,Aug-2013,IA
APP-162056,0.23076532301781044,0.7692346769821896,23.076532301781043,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (lowers risk),Fully Paid,3000.0, 36 months,7.88,93.85,A,A5,10+ years,RENT,110000.0,Verified,car,Auto,10.76,12.0,0.0,31769.0,55.6,27.0,f,INDIVIDUAL,,0.0,Sep-2010,MS
APP-067047,0.4469588895493898,0.5530411104506102,44.69588895493898,APPROVE_WITH_CONDITIONS,Low,Medium,debt-to-income ratio (raises risk); interest rate (lowers risk); loan sub-grade (raises risk),Fully Paid,4800.0, 36 months,15.61,167.84,C,C3,5 years,MORTGAGE,45000.0,Source Verified,credit_card,Credit card refinancing,24.99,11.0,0.0,13935.0,62.2,28.0,f,INDIVIDUAL,2.0,0.0,Nov-2013,FL
APP-204599,0.5263058924475664,0.4736941075524336,52.63058924475664,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); interest rate (lowers risk); high-risk grade (E/F/G) (lowers risk),Fully Paid,21075.0, 36 months,20.2,785.38,E,E3,10+ years,MORTGAGE,160000.0,Source Verified,debt_consolidation,Debt consolidation,13.46,18.0,0.0,12057.0,74.4,32.0,f,INDIVIDUAL,6.0,0.0,Jul-2014,NJ
APP-060443,0.47098044653744253,0.5290195534625575,47.09804465374425,APPROVE_WITH_CONDITIONS,Low,Medium,revolving utilization (lowers risk); debt-to-income ratio (raises risk); loan sub-grade (lowers risk),Fully Paid,5000.0, 36 months,12.39,167.01,C,C1,10+ years,RENT,53000.0,Not Verified,debt_consolidation,Debt consolidation,25.18,11.0,0.0,5768.0,11.5,14.0,w,INDIVIDUAL,0.0,0.0,Nov-2014,LA
APP-326460,0.119625952539694,0.880374047460306,11.9625952539694,APPROVE,High,Low,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (lowers risk),Fully Paid,10000.0, 36 months,6.03,304.36,A,A1,10+ years,MORTGAGE,94000.0,Not Verified,home_improvement,home improvement,6.88,8.0,0.0,6552.0,58.5,26.0,f,INDIVIDUAL,6.0,0.0,May-2012,OH
APP-214157,0.2986998960007689,0.701300103999231,29.86998960007689,APPROVE,High,Medium,loan sub-grade (lowers risk); revolving utilization (lowers risk); debt-to-income ratio (raises risk),Fully Paid,4500.0, 36 months,11.99,149.45,B,B3,10+ years,MORTGAGE,42000.0,Not Verified,debt_consolidation,LOAN 2,23.09,10.0,0.0,5981.0,18.7,18.0,f,INDIVIDUAL,0.0,0.0,Sep-2013,AZ
APP-112000,0.20737327809023826,0.7926267219097618,20.737327809023824,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (lowers risk),Fully Paid,10000.0, 36 months,6.39,305.99,A,A2,10+ years,OWN,111000.0,Not Verified,credit_card,Credit card refinancing,8.21,5.0,0.0,23812.0,83.8,17.0,f,INDIVIDUAL,1.0,0.0,Feb-2015,MD
APP-319953,0.2690837300280687,0.7309162699719314,26.90837300280687,APPROVE,High,Medium,loan sub-grade (lowers risk); debt-to-income ratio (lowers risk); has bankruptcy record (lowers risk),Fully Paid,26400.0, 36 months,11.53,870.95,B,B5,10+ years,MORTGAGE,92500.0,Verified,credit_card,Credit card refinancing,6.68,10.0,1.0,16570.0,42.0,37.0,w,INDIVIDUAL,1.0,1.0,Oct-2015,NV
APP-049167,0.2971550772809814,0.7028449227190185,29.71550772809814,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); has bankruptcy record (lowers risk),Fully Paid,12800.0, 36 months,9.17,408.06,B,B2,5 years,MORTGAGE,58000.0,Verified,debt_consolidation,Debt consolidation,9.75,8.0,1.0,4962.0,32.9,23.0,w,INDIVIDUAL,2.0,1.0,Apr-2015,AP
APP-230439,0.4257140901027769,0.5742859098972231,42.57140901027769,APPROVE_WITH_CONDITIONS,Low,Medium,loan sub-grade (lowers risk); annual income (raises risk); home ownership (raises risk),Fully Paid,5600.0, 36 months,13.11,188.99,B,B4,4 years,RENT,26000.0,Not Verified,other,paying off,14.72,13.0,0.0,7436.0,61.5,15.0,f,INDIVIDUAL,,0.0,Mar-2012,OH
APP-342169,0.4921595347342062,0.5078404652657937,49.21595347342062,APPROVE_WITH_CONDITIONS,Low,Medium,60-month term (raises risk); debt-to-income ratio (lowers risk); home ownership (lowers risk),Fully Paid,16000.0, 60 months,12.99,363.97,C,C2,10+ years,MORTGAGE,71000.0,Source Verified,debt_consolidation,Debt consolidation,11.8,12.0,0.0,3372.0,46.2,30.0,w,INDIVIDUAL,3.0,0.0,Jan-2015,MN
APP-280079,0.2605605748072307,0.7394394251927693,26.056057480723073,APPROVE,High,Medium,loan sub-grade (lowers risk); loan issue year (lowers risk); interest rate (raises risk),Fully Paid,3000.0, 36 months,10.95,98.15,B,B1,3 years,RENT,25000.0,Not Verified,debt_consolidation,Desperately needs a new car,17.57,5.0,0.0,590.0,36.9,17.0,f,INDIVIDUAL,,0.0,Jul-2009,IA
APP-006338,0.22678258643287896,0.773217413567121,22.678258643287897,APPROVE,High,Medium,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (lowers risk),Fully Paid,16000.0, 36 months,8.18,502.72,B,B1,9 years,MORTGAGE,125000.0,Not Verified,debt_consolidation,Debt consolidation,9.07,12.0,0.0,28904.0,39.3,42.0,w,INDIVIDUAL,6.0,0.0,Oct-2015,TX
APP-384637,0.5437099191146093,0.4562900808853907,54.37099191146093,REVIEW_MANUAL,Low,High,loan sub-grade (raises risk); debt-to-income ratio (raises risk); total credit lines (lowers risk),Fully Paid,17000.0, 36 months,15.41,592.73,D,D1,10+ years,MORTGAGE,57800.0,Not Verified,debt_consolidation,Debt consolidation,31.94,8.0,0.0,7781.0,91.5,51.0,f,INDIVIDUAL,5.0,0.0,Dec-2015,UT
APP-061241,0.6786285863024413,0.3213714136975587,67.86285863024413,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); 60-month term (raises risk); interest rate (lowers risk),Fully Paid,15050.0, 60 months,16.49,369.92,D,D3,1 year,RENT,36000.0,Source Verified,debt_consolidation,Debt consolidation,12.03,7.0,1.0,3376.0,25.0,19.0,w,INDIVIDUAL,0.0,1.0,Nov-2014,IL
APP-223016,0.6729297801328347,0.32707021986716533,67.29297801328346,REVIEW_MANUAL,Medium,High,loan sub-grade (raises risk); interest rate (lowers risk); 60-month term (raises risk),Fully Paid,23500.0, 60 months,22.95,661.81,F,F1,10+ years,RENT,100000.0,Verified,debt_consolidation,Getting Out Of Debt,5.99,9.0,0.0,4549.0,72.2,37.0,f,INDIVIDUAL,4.0,0.0,May-2013,MN
APP-008432,0.10905562257249724,0.8909443774275028,10.905562257249724,APPROVE,High,Low,loan sub-grade (lowers risk); interest rate (raises risk); debt-to-income ratio (lowers risk),Fully Paid,8000.0, 36 months,6.62,245.63,A,A2,3 years,MORTGAGE,100000.0,Not Verified,major_purchase,Personal,0.5,5.0,0.0,2257.0,5.7,12.0,f,INDIVIDUAL,3.0,0.0,Apr-2012,IN
APP-133278,0.612862569205821,0.38713743079417895,61.286256920582105,REVIEW_MANUAL,Medium,High,60-month term (raises risk); loan sub-grade (raises risk); open credit lines (raises risk),Fully Paid,10500.0, 60 months,13.99,244.27,C,C4,2 years,MORTGAGE,41000.0,Source Verified,home_improvement,Home improvement,17.07,18.0,0.0,11490.0,47.7,30.0,w,INDIVIDUAL,2.0,0.0,Jun-2015,WI
